CE_OI,CE_CHNG_IN_OI,CE_VOLUME,CE_IV,CE_LTP,CE_CHNG,CE_BID_QTY,CE_BID_PRICE,CE_ASK_QTY,CE_ASK_PRICE,strikePrice,PE_OI,PE_CHNG_IN_OI,PE_VOLUME,PE_IV,PE_LTP,PE_CHNG,PE_BID_QTY,PE_BID_PRICE,PE_ASK_QTY,PE_ASK_PRICE,TimeStamp
23554,-2503,8775,20.4,580.35,-5.95,400,577.6,75,579.6,24300,131168,-277,913190,16.6,10.35,-7.7,12625,10.3,6100,10.4,2024-07-29 12:35:13
16289,-992,4584,19.59,544.75,4.35,50,529.7,75,531.15,24350,60054,2500,560614,16.07,12.45,-8.7,4050,12.45,1975,12.5,2024-07-29 12:35:13
53088,-9020,26448,18.92,486.9,-4.05,350,483.35,450,485.35,24400,230929,42196,1203818,15.61,15.25,-9.95,2550,15.2,25,15.25,2024-07-29 12:35:13
24335,-3108,9551,17.81,445.5,-4.05,25,437.35,125,438.9,24450,89773,25509,554159,15.23,18.95,-10.85,975,18.9,3825,19.0,2024-07-29 12:35:13
73029,-21362,123611,17.36,393.5,-10.9,25,392.7,50,393.25,24500,239499,2650,1330724,14.98,24.2,-11.9,1425,24.25,1000,24.35,2024-07-29 12:35:13
26185,-5522,24295,16.85,348.5,-15.5,100,348.75,75,349.5,24550,64838,3394,574000,14.68,30.5,-12.55,1825,30.5,625,30.6,2024-07-29 12:35:13
55001,-19861,118271,16.31,307.15,-13.5,275,306.7,100,307.45,24600,169013,-10889,1190686,14.43,38.65,-13.0,50,38.6,3075,38.7,2024-07-29 12:35:13
23858,-7837,49995,15.86,266.85,-16.2,50,266.75,125,267.3,24650,68763,-883,676731,14.17,48.65,-13.25,25,48.5,1000,48.6,2024-07-29 12:35:13
57911,-21942,244529,15.46,229.6,-13.45,100,229.05,625,229.5,24700,135144,-14042,1274050,13.94,61.0,-13.05,125,60.9,100,61.0,2024-07-29 12:35:13
34075,-9718,167802,15.14,195.05,-14.7,25,193.95,75,194.35,24750,58425,5709,744830,13.69,75.05,-13.9,150,75.55,175,75.7,2024-07-29 12:35:13
124913,-1477,983058,14.79,161.6,-14.0,300,161.45,425,161.7,24800,163529,22261,1938936,13.42,92.3,-14.0,1775,92.5,250,92.65,2024-07-29 12:35:13
65649,998,907655,14.48,132.35,-13.65,225,132.25,25,132.4,24850,62534,14876,1291267,13.19,113.65,-12.8,650,113.45,275,113.65,2024-07-29 12:35:13
158873,42085,2695649,14.28,107.45,-11.5,25,106.8,575,106.95,24900,125105,83087,2834934,12.91,137.1,-11.15,300,137.1,75,137.35,2024-07-29 12:35:13
99273,53931,2059535,14.12,85.0,-10.7,50,84.85,325,85.0,24950,39034,29056,1394415,12.76,165.95,-8.65,500,166.3,400,166.75,2024-07-29 12:35:13
331478,105914,4057300,14.0,66.55,-7.95,775,66.45,125,66.6,25000,111109,74196,1964491,12.54,196.45,-8.15,100,196.8,325,197.15,2024-07-29 12:35:13
68280,25372,1072171,13.8,50.35,-6.65,2400,50.35,25,50.45,25050,10884,6559,268711,12.25,230.85,-5.55,425,231.1,875,231.5,2024-07-29 12:35:13
155772,8232,1792263,13.62,37.4,-4.6,975,37.2,2250,37.3,25100,16089,6404,284450,11.92,267.2,-4.8,475,268.25,175,268.85,2024-07-29 12:35:13
68807,12640,963883,13.49,27.2,-3.6,100,27.15,1950,27.25,25150,5054,1975,74207,11.35,305.9,-4.45,100,308.2,125,309.2,2024-07-29 12:35:13
267712,112292,1847557,13.39,19.5,-3.05,5650,19.45,25,19.5,25200,10041,4510,132713,10.84,350.4,-1.2,75,350.0,675,351.0,2024-07-29 12:35:13
93086,36853,913973,13.45,14.25,-2.0,275,14.25,3150,14.3,25250,2841,2599,18146,9.71,389.05,-9.95,125,394.6,725,395.7,2024-07-29 12:35:13
135040,32446,1225051,13.55,10.45,-1.15,6025,10.4,1975,10.45,25300,5649,4590,27033,8.51,440.55,0.55,25,440.35,50,442.05,2024-07-29 12:35:13
57352,5887,746878,13.72,7.9,-0.65,6050,7.85,4575,7.9,25350,177,87,2130,0.0,472.9,-12.7,25,486.95,75,488.85,2024-07-29 12:35:13
110213,30112,856338,14.02,6.2,-0.4,5675,6.2,4075,6.25,25400,630,379,5540,0.0,535.4,-1.45,625,536.0,75,537.9,2024-07-29 12:35:13
49871,26262,444727,14.41,5.0,-0.05,11000,4.95,17725,5.0,25450,213,141,1839,13.89,574.5,-8.0,50,583.75,50,587.3,2024-07-29 12:35:13
268272,59622,1404331,14.81,4.1,-0.2,8300,4.1,11500,4.15,25500,2716,1035,9754,0.0,620.0,-14.65,50,633.05,75,635.2,2024-07-29 12:35:13
48842,28239,387462,15.25,3.5,0.15,13825,3.45,8125,3.5,25550,5,5,26,21.64,688.85,-1156.3,100,682.95,75,685.6,2024-07-29 12:35:13
120182,38477,687502,15.64,3.0,0.3,13075,3.0,14325,3.05,25600,321,294,710,0.0,707.35,-21.0,200,729.85,75,734.5,2024-07-29 12:35:13
27081,9749,266748,16.17,2.55,0.2,6425,2.5,3975,2.55,25650,1,0,0,0.0,0.0,0.0,1800,753.0,1800,803.05,2024-07-29 12:35:13
64890,22210,499945,16.74,2.25,0.2,13775,2.25,23050,2.3,25700,55,11,127,0.0,803.0,-25.9,300,829.0,50,833.6,2024-07-29 12:35:13
26867,14570,168746,17.36,2.1,0.25,10525,2.05,4650,2.1,25750,4,4,17,25.25,885.55,-1139.6,75,880.1,100,902.5,2024-07-29 12:35:13
75271,33249,356396,17.82,1.85,0.25,49700,1.8,37750,1.85,25800,32,27,139,0.0,916.15,10.5,100,929.45,100,933.55,2024-07-29 12:35:13
13182,6444,65780,18.42,1.7,0.2,8450,1.7,6825,1.75,25850,0,0,0,0.0,0.0,0.0,1800,951.6,1800,1002.35,2024-07-29 12:35:13
35199,7212,157425,19.06,1.6,0.3,51075,1.55,67800,1.6,25900,3,3,6,0.0,959.35,-1203.45,100,1011.15,50,1038.25,2024-07-29 12:35:13
10551,1024,39165,19.77,1.5,0.25,5875,1.5,9650,1.55,25950,0,0,0,0.0,0.0,0.0,1825,1051.2,1800,1102.2,2024-07-29 12:35:13
222538,47962,618386,20.47,1.45,0.25,71850,1.4,72625,1.45,26000,1013,480,1050,20.84,1124.55,-8.4,50,1128.0,50,1133.35,2024-07-29 12:35:13
14280,3720,37228,21.16,1.45,0.4,12425,1.4,7075,1.45,26050,14,12,24,0.0,1013.6,-561.4,75,1177.9,75,1193.75,2024-07-29 12:35:13
24908,10786,121752,21.62,1.2,0.25,92825,1.2,81425,1.25,26100,3,0,0,0.0,0.0,0.0,1825,1200.7,1800,1252.05,2024-07-29 12:35:13
11015,5961,51192,22.38,1.2,0.4,8875,1.2,4950,1.25,26150,0,0,0,0.0,0.0,0.0,1825,1250.55,1800,1302.0,2024-07-29 12:35:13
32232,13363,115605,22.9,1.1,0.3,75975,1.1,57325,1.15,26200,0,0,0,0.0,0.0,0.0,1800,1300.45,1800,1352.0,2024-07-29 12:35:13
9876,1002,39430,23.65,1.1,0.35,10925,1.1,17900,1.15,26250,3,0,3,37.71,1390.1,18.8,50,1350.4,50,1400.95,2024-07-29 12:35:13
17182,8899,77201,24.26,1.05,0.35,58025,1.05,40275,1.1,26300,0,0,0,0.0,0.0,0.0,1800,1400.2,1800,1451.95,2024-07-29 12:35:13
37414,14118,250161,24.99,1.15,0.5,26650,1.1,19700,1.15,26350,1,0,0,0.0,0.0,0.0,1800,1450.1,1800,1501.95,2024-07-29 12:35:13
25960,-1775,184746,25.44,1.0,0.45,46400,1.0,51600,1.05,26400,1,1,2,0.0,1451.05,-1182.95,25,1485.55,1025,1599.0,2024-07-29 12:35:13
19912,13515,100014,26.16,1.0,0.4,14550,1.0,12450,1.05,26450,2,0,0,0.0,0.0,0.0,1025,1509.45,1025,1633.4,2024-07-29 12:35:13
153117,-14432,634744,25.82,0.7,0.25,40150,0.7,93650,0.75,26500,159,159,311,0.0,1479.8,-1250.15,50,1625.3,100,1637.8,2024-07-29 12:35:13
107309,-9606,325535,26.71,0.7,0.25,11250,0.7,11100,0.75,26550,3,0,6,0.0,1606.25,-357.05,1025,1509.4,1025,1777.1,2024-07-29 12:35:13
39506,0,242418,27.2,0.7,-14.85,19150,0.65,15200,0.7,26600,0,0,0,0.0,0.0,0.0,1025,1538.3,1025,1825.65,2024-07-29 12:35:13
400,0,0,0.0,0.0,0.0,1025,3061.35,250,3185.75,21750,228356,-60988,327687,52.98,0.75,-1.2,36775,0.75,27225,0.8,2024-07-29 12:37:13
31,0,0,0.0,0.0,0.0,1025,3011.8,250,3137.45,21800,54347,-15103,77645,51.54,0.65,-1.15,24375,0.65,24600,0.7,2024-07-29 12:37:13
0,0,0,0.0,0.0,0.0,1025,2960.2,250,3081.0,21850,27876,-4669,55946,51.62,0.85,-1.15,8000,0.85,3525,0.9,2024-07-29 12:37:13
6,0,0,0.0,0.0,0.0,1025,2913.2,250,3037.2,21900,13115,-7758,32214,49.91,0.8,-1.1,2625,0.75,4550,0.8,2024-07-29 12:37:13
111,0,0,0.0,0.0,0.0,1025,2860.4,250,2982.65,21950,6018,-5865,19036,49.69,0.75,-1.2,575,0.75,600,0.8,2024-07-29 12:37:13
463,1,3,124.37,3062.15,162.15,225,2830.4,50,2881.6,22000,98499,-21191,102770,48.58,0.75,-1.0,3275,0.75,11075,0.8,2024-07-29 12:37:13
192,0,0,0.0,0.0,0.0,1025,2763.05,250,2884.9,22050,671,24,3260,48.05,0.85,-1.0,550,0.85,225,0.9,2024-07-29 12:37:13
25,0,0,0.0,0.0,0.0,1025,2712.85,250,2834.9,22100,4605,-1228,10602,46.95,0.9,-0.9,1000,0.85,475,0.9,2024-07-29 12:37:13
1,0,0,0.0,0.0,0.0,1025,2663.9,250,2786.9,22150,3087,433,6610,46.14,0.75,-1.1,2200,0.7,2850,0.8,2024-07-29 12:37:13
5,0,0,0.0,0.0,0.0,1025,2611.5,250,2738.4,22200,3196,-801,9569,45.33,0.75,-1.05,11025,0.7,3125,0.75,2024-07-29 12:37:13
0,0,0,0.0,0.0,0.0,1025,2562.7,250,2684.05,22250,824,-25,2428,44.51,0.8,-1.0,1525,0.75,75,0.85,2024-07-29 12:37:13
6,0,0,0.0,0.0,0.0,1025,2507.5,250,2622.15,22300,3317,-1546,5551,43.7,0.8,-1.1,1600,0.75,900,0.85,2024-07-29 12:37:13
0,0,0,0.0,0.0,0.0,1025,2466.45,250,2585.15,22350,531,-173,2353,43.15,0.85,-1.1,225,0.85,800,0.9,2024-07-29 12:37:13
2,0,0,0.0,0.0,0.0,1025,2414.8,250,2536.9,22400,6066,-1439,13622,42.08,0.8,-1.1,7500,0.75,6575,0.8,2024-07-29 12:37:13
0,0,0,0.0,0.0,0.0,1025,2363.55,250,2478.25,22450,1179,-77,2593,41.27,0.8,-1.2,2250,0.8,850,0.9,2024-07-29 12:37:13
707,-3,7,67.93,2410.0,60.0,75,2352.2,125,2407.55,22500,45560,-9238,118104,40.94,0.85,-1.1,54125,0.8,10425,0.85,2024-07-29 12:37:13
0,0,0,0.0,0.0,0.0,1025,2262.55,1025,2397.4,22550,2209,7,3939,40.12,0.9,-1.1,1375,0.85,800,0.95,2024-07-29 12:37:13
6,1,2,94.06,2235.0,305.0,1025,2231.85,200,2297.9,22600,9479,-711,28709,39.3,1.0,-1.1,1250,0.95,5500,1.0,2024-07-29 12:37:13
0,0,0,0.0,0.0,0.0,1025,2164.25,250,2286.7,22650,1226,-378,2364,39.3,1.1,-1.1,575,1.0,6975,1.1,2024-07-29 12:37:13
372,0,0,0.0,0.0,0.0,1025,2114.4,1025,2243.15,22700,9391,-570,19411,38.08,1.0,-1.2,2375,1.0,3000,1.05,2024-07-29 12:37:13
0,0,0,0.0,0.0,0.0,1025,2064.45,1025,2193.15,22750,1582,-339,4692,37.26,1.0,-1.2,2450,1.0,3000,1.1,2024-07-29 12:37:13
336,3,22,38.67,2080.7,307.75,75,2050.65,75,2079.7,22800,20795,-5209,37776,36.62,1.05,-1.2,4000,1.05,13675,1.1,2024-07-29 12:37:13
4,3,10,65.74,2077.9,341.0,1025,1932.35,50,2088.5,22850,2071,-1104,13289,36.32,1.25,-1.05,2300,1.15,2400,1.25,2024-07-29 12:37:13
71,0,0,0.0,0.0,0.0,1025,1904.0,1025,2044.05,22900,11371,-2783,45260,35.48,1.25,-1.1,16775,1.2,13900,1.25,2024-07-29 12:37:13
1,0,0,0.0,0.0,0.0,1025,1865.2,250,1974.6,22950,2459,-1547,13485,34.64,1.25,-1.2,2150,1.2,2525,1.25,2024-07-29 12:37:13
4167,-82,478,0.0,1865.0,9.45,325,1875.55,100,1929.05,23000,139197,-17861,355315,34.25,1.3,-1.3,53750,1.3,29925,1.35,2024-07-29 12:37:13
1,0,0,0.0,0.0,0.0,1025,1765.6,1025,1894.45,23050,3218,-896,12852,33.27,1.3,-1.25,2250,1.25,875,1.3,2024-07-29 12:37:13
112,0,1,65.19,1849.85,141.65,1025,1743.4,100,1811.25,23100,31164,-3972,97973,32.42,1.35,-1.3,18675,1.35,34925,1.4,2024-07-29 12:37:13
11,0,0,0.0,0.0,0.0,1025,1655.8,250,1787.3,23150,4910,-661,15213,31.44,1.35,-1.25,1550,1.3,2600,1.35,2024-07-29 12:37:13
598,-6,20,37.5,1685.25,32.15,75,1659.4,75,1680.95,23200,47638,7075,213116,30.74,1.35,-1.4,15750,1.35,41450,1.4,2024-07-29 12:37:13
19,0,0,0.0,0.0,0.0,1025,1566.3,1025,1690.0,23250,7604,-2048,25182,30.39,1.55,-1.4,2725,1.55,3500,1.6,2024-07-29 12:37:13
426,-5,7,48.18,1610.0,32.45,100,1545.5,100,1607.4,23300,46669,-2014,172185,29.65,1.7,-1.35,13275,1.65,21375,1.7,2024-07-29 12:37:13
168,-54,79,0.0,1509.95,-5.5,50,1500.25,50,1567.0,23350,8987,-695,20555,29.01,1.65,-1.55,6325,1.65,3750,1.7,2024-07-29 12:37:13
1012,-64,94,0.0,1465.75,5.75,100,1456.6,50,1505.4,23400,38711,-4462,136955,28.14,1.75,-1.6,26425,1.7,19900,1.75,2024-07-29 12:37:13
24,0,0,0.0,0.0,0.0,1800,1406.7,1800,1458.3,23450,11430,-1177,56144,27.57,1.8,-1.65,20000,1.8,15875,1.85,2024-07-29 12:37:13
5122,-806,1330,31.73,1385.7,12.7,25,1378.5,75,1381.9,23500,136898,-29278,451326,26.7,1.85,-1.8,45350,1.8,22700,1.85,2024-07-29 12:37:13
79,0,1,0.0,1310.3,26.3,75,1307.1,50,1336.55,23550,21305,-384,69281,26.0,2.0,-2.05,15675,1.95,21150,2.0,2024-07-29 12:37:13
1850,-57,99,63.17,1280.0,9.7,100,1278.85,75,1283.0,23600,43820,-29066,237925,25.12,2.0,-2.1,23950,1.95,5025,2.0,2024-07-29 12:37:13
89,-2,8,31.49,1240.15,0.4,50,1207.5,50,1236.05,23650,14596,-4046,68465,24.48,2.1,-2.4,1800,2.1,4750,2.15,2024-07-29 12:37:13
2144,-21,148,18.9,1180.0,14.5,100,1177.5,75,1181.55,23700,65646,-29140,394892,23.81,2.3,-2.45,31825,2.3,28075,2.35,2024-07-29 12:37:13
175,0,3,0.0,1110.6,-9.3,50,1108.0,50,1158.6,23750,10831,-15543,127993,23.18,2.45,-2.65,7875,2.45,2050,2.5,2024-07-29 12:37:13
3127,11,464,0.0,1087.0,15.15,100,1079.15,75,1083.1,23800,71081,-2881,350665,22.58,2.65,-2.85,3750,2.65,23250,2.7,2024-07-29 12:37:13
198,-2,19,0.0,1035.8,21.7,25,1016.9,75,1034.35,23850,18325,338,91920,21.93,2.95,-3.1,8650,2.95,9075,3.05,2024-07-29 12:37:13
1598,-111,295,0.0,975.65,-1.6,50,980.7,75,983.95,23900,50277,-28817,397295,21.26,3.25,-3.6,15800,3.2,16000,3.3,2024-07-29 12:37:13
549,-8,28,0.0,912.15,-0.65,50,909.65,50,949.65,23950,16655,82,102451,20.68,3.7,-3.7,6175,3.6,9200,3.7,2024-07-29 12:37:13
18844,-1472,9059,23.02,878.7,2.9,175,880.4,75,882.6,24000,224436,9939,950242,20.21,4.25,-4.05,18850,4.2,9975,4.25,2024-07-29 12:37:13
782,-33,109,14.78,832.9,5.95,100,833.6,75,836.25,24050,31311,3638,215658,19.55,4.75,-4.45,15975,4.65,5625,4.75,2024-07-29 12:37:13
5750,-286,1134,19.77,775.55,-3.05,75,784.4,75,787.0,24100,110907,13843,749626,18.98,5.4,-4.85,8775,5.35,10925,5.4,2024-07-29 12:37:13
1491,-99,611,15.51,732.2,-5.0,50,729.6,75,745.9,24150,37064,-8320,328500,18.38,6.1,-5.4,13075,6.05,8350,6.15,2024-07-29 12:37:13
12597,-2187,6943,18.98,685.35,4.8,25,683.9,75,686.5,24200,164989,19661,841152,17.87,7.1,-6.3,15425,7.1,1175,7.15,2024-07-29 12:37:13
6481,-121,906,17.12,635.55,0.45,100,638.05,250,640.8,24250,46116,-2641,408387,17.19,8.05,-7.35,7100,8.05,4050,8.1,2024-07-29 12:37:13
23563,-2494,8837,18.56,584.5,-1.8,75,590.7,250,592.35,24300,132192,747,923556,16.66,9.55,-8.5,5275,9.55,10600,9.6,2024-07-29 12:37:13
16279,-1002,4613,18.33,536.0,-4.4,25,542.35,25,543.9,24350,59959,2405,568529,16.16,11.5,-9.65,3250,11.45,200,11.5,2024-07-29 12:37:13
53083,-9025,26611,17.9,495.0,4.05,400,492.7,25,494.05,24400,229529,40796,1217250,15.71,14.05,-11.15,875,14.0,5100,14.05,2024-07-29 12:37:13
24315,-3128,9619,14.29,445.1,-4.45,125,446.35,75,447.6,24450,90339,26075,561237,15.33,17.5,-12.3,1225,17.4,4050,17.5,2024-07-29 12:37:13
72794,-21597,124432,16.62,402.15,-2.25,400,401.35,225,402.2,24500,241155,4306,1347670,15.12,22.4,-13.7,825,22.45,300,22.5,2024-07-29 12:37:13
26145,-5562,24869,15.98,358.1,-5.9,75,357.35,450,358.25,24550,65376,3932,582186,14.81,28.35,-14.7,2525,28.35,200,28.45,2024-07-29 12:37:13
54766,-20096,119583,15.55,317.65,-3.0,250,315.8,725,316.35,24600,169931,-9971,1207464,14.58,36.0,-15.65,1000,36.0,1350,36.1,2024-07-29 12:37:13
23713,-7982,50908,15.17,276.4,-6.65,175,275.1,50,275.7,24650,69059,-587,684868,14.34,45.75,-16.15,25,45.55,425,45.65,2024-07-29 12:37:13
57624,-22229,247813,14.99,238.9,-4.15,75,236.75,250,237.15,24700,136159,-13027,1289292,14.16,57.3,-16.75,1925,57.25,1650,57.45,2024-07-29 12:37:13
34149,-9644,171374,14.67,201.65,-8.1,625,201.3,750,201.7,24750,58800,6084,755971,13.94,72.2,-16.75,175,72.15,1675,72.3,2024-07-29 12:37:13
125018,-1372,999965,14.43,168.9,-6.7,500,168.9,325,169.2,24800,165054,23786,1971272,13.63,89.4,-16.9,1275,89.3,50,89.45,2024-07-29 12:37:13
67594,2943,924672,14.16,139.35,-6.65,250,139.15,325,139.4,24850,63071,15413,1311193,13.44,109.8,-16.65,750,109.7,525,109.95,2024-07-29 12:37:13
162156,45368,2721737,13.98,112.6,-6.35,625,112.5,500,112.75,24900,124926,82908,2859319,13.26,133.3,-14.95,400,133.15,150,133.4,2024-07-29 12:37:13
101096,55754,2074305,13.84,90.25,-5.45,25,90.05,2500,90.25,24950,39241,29263,1402891,13.16,160.85,-13.75,225,160.65,375,160.95,2024-07-29 12:37:13
337343,111779,4095380,13.82,71.2,-3.3,100,71.2,525,71.35,25000,109582,72669,1980397,12.89,190.2,-14.4,275,190.0,525,190.2,2024-07-29 12:37:13
69239,26331,1083886,13.64,54.4,-2.6,1975,54.35,2250,54.5,25050,11326,7001,270207,12.88,223.85,-12.55,100,223.2,500,223.65,2024-07-29 12:37:13
154971,7431,1814983,13.5,40.55,-1.45,50,40.5,2475,40.6,25100,16126,6441,286558,12.57,259.15,-12.85,25,258.9,125,259.4,2024-07-29 12:37:13
70210,14043,977716,13.4,29.8,-1.0,1300,29.7,2425,29.8,25150,5090,2011,74971,12.18,298.75,-11.6,50,298.0,100,298.55,2024-07-29 12:37:13
269317,113897,1865097,13.28,21.5,-1.05,3550,21.4,2400,21.5,25200,10060,4529,133634,11.91,340.0,-11.6,175,339.4,575,340.2,2024-07-29 12:37:13
92498,36265,924777,13.38,15.75,-0.5,3750,15.7,6300,15.8,25250,2787,2545,18255,11.85,389.2,-9.8,650,383.75,75,384.7,2024-07-29 12:37:13
144911,42317,1241002,13.49,11.6,0.0,7150,11.55,3200,11.6,25300,5648,4589,27090,11.81,432.0,-8.0,75,429.55,25,430.7,2024-07-29 12:37:13
56215,4750,754286,13.69,8.65,0.1,7125,8.65,6325,8.7,25350,177,87,2141,13.31,480.7,-4.9,75,476.35,75,477.85,2024-07-29 12:37:13
106923,26822,872027,14.02,6.55,-0.05,7025,6.55,8375,6.6,25400,609,358,5633,15.99,531.25,-5.6,75,524.2,25,525.9,2024-07-29 12:37:13
49899,26290,450116,14.38,5.25,0.2,12025,5.2,3000,5.25,25450,216,144,1839,13.89,574.5,-8.0,50,573.95,300,577.4,2024-07-29 12:37:13
267308,58658,1418922,14.78,4.3,0.0,10275,4.25,16550,4.3,25500,2836,1155,9933,12.1,624.5,-10.15,25,620.85,25,623.15,2024-07-29 12:37:13
49193,28590,390418,15.25,3.5,0.15,4775,3.5,9025,3.55,25550,5,5,26,21.64,688.85,-1156.3,75,672.3,100,676.0,2024-07-29 12:37:13
129934,48229,699007,15.64,3.0,0.3,19500,2.95,8625,3.0,25600,321,294,711,0.0,731.5,3.15,75,719.85,100,722.45,2024-07-29 12:37:13
26920,9588,269989,16.17,2.55,0.2,8550,2.5,4150,2.55,25650,1,0,0,0.0,0.0,0.0,250,724.45,1025,820.65,2024-07-29 12:37:13
65291,22611,504221,16.68,2.25,0.2,31400,2.2,13625,2.25,25700,55,11,127,0.0,803.0,-25.9,25,819.6,100,823.55,2024-07-29 12:37:13
27446,15149,172829,17.36,2.1,0.25,8500,2.05,5075,2.1,25750,4,4,17,25.25,885.55,-1139.6,75,870.25,75,872.7,2024-07-29 12:37:13
74268,32246,365424,17.82,1.85,0.25,26350,1.85,36975,1.9,25800,32,27,142,0.0,929.0,23.35,25,918.7,50,921.4,2024-07-29 12:37:13
13157,6419,66892,18.42,1.75,0.25,9750,1.7,6925,1.75,25850,0,0,0,0.0,0.0,0.0,250,926.0,1025,1020.7,2024-07-29 12:37:13
35410,7423,157974,19.06,1.55,0.25,53275,1.55,56850,1.6,25900,3,3,6,0.0,959.35,-1203.45,100,1015.8,1850,1045.3,2024-07-29 12:37:13
10497,970,39398,19.69,1.55,0.3,10050,1.5,5750,1.55,25950,0,0,0,0.0,0.0,0.0,1800,1044.25,1800,1095.25,2024-07-29 12:37:13
223619,49043,630011,20.47,1.5,0.3,86950,1.5,85575,1.55,26000,1011,478,1052,20.84,1123.95,-9.0,250,1117.1,150,1121.5,2024-07-29 12:37:13
14218,3658,37833,21.16,1.45,0.4,16200,1.45,12625,1.5,26050,14,12,24,0.0,1013.6,-561.4,75,1168.6,75,1193.15,2024-07-29 12:37:13
24876,10754,123602,21.62,1.3,0.35,88200,1.25,90850,1.3,26100,3,0,0,0.0,0.0,0.0,1800,1193.85,1800,1245.15,2024-07-29 12:37:13
11030,5976,52093,22.27,1.3,0.5,16100,1.25,15275,1.3,26150,0,0,0,0.0,0.0,0.0,1800,1243.7,1800,1295.15,2024-07-29 12:37:13
32181,13312,117744,22.78,1.15,0.35,81875,1.15,67675,1.2,26200,0,0,0,0.0,0.0,0.0,1800,1293.55,1800,1345.1,2024-07-29 12:37:13
10056,1182,39608,23.52,1.15,0.4,24025,1.1,19925,1.15,26250,3,0,3,37.71,1390.1,18.8,50,1355.6,1800,1395.1,2024-07-29 12:37:13
17269,8986,78628,24.13,1.15,0.45,50300,1.1,44400,1.15,26300,0,0,0,0.0,0.0,0.0,1800,1393.35,1800,1445.05,2024-07-29 12:37:13
39615,16319,257329,24.99,1.15,0.5,40525,1.15,18425,1.2,26350,1,0,0,0.0,0.0,0.0,1800,1443.2,1800,1495.05,2024-07-29 12:37:13
25938,-1797,186440,25.29,1.0,0.45,57475,1.0,49050,1.05,26400,1,1,2,0.0,1451.05,-1182.95,25,1485.55,1025,1599.0,2024-07-29 12:37:13
20169,13772,102169,26.16,1.05,0.45,31450,1.0,18525,1.05,26450,2,0,0,0.0,0.0,0.0,1025,1509.45,1025,1633.4,2024-07-29 12:37:13
150056,-17493,637931,25.82,0.75,0.3,75250,0.7,88950,0.75,26500,159,159,311,0.0,1479.8,-1250.15,100,1586.05,50,1643.5,2024-07-29 12:37:13
106266,-10649,331658,26.71,0.75,0.3,11100,0.75,21750,0.8,26550,3,0,6,0.0,1606.25,-357.05,1025,1516.5,1025,1770.0,2024-07-29 12:37:13
39816,0,246612,26.98,0.7,-14.85,15675,0.7,32725,0.75,26600,0,0,0,0.0,0.0,0.0,1025,1545.3,1025,1818.55,2024-07-29 12:37:13
400,0,0,0.0,0.0,0.0,1025,3061.35,250,3183.05,21750,228356,-60988,331587,52.98,0.7,-1.25,85950,0.7,23250,0.75,2024-07-29 12:39:20
31,0,0,0.0,0.0,0.0,1025,3011.8,250,3137.45,21800,54347,-15103,78109,51.54,0.65,-1.15,11625,0.65,32100,0.7,2024-07-29 12:39:20
0,0,0,0.0,0.0,0.0,1025,2960.2,250,3081.0,21850,27812,-4733,56416,51.62,0.9,-1.1,1575,0.85,2825,0.9,2024-07-29 12:39:20
6,0,0,0.0,0.0,0.0,1025,2913.2,250,3037.2,21900,13115,-7758,32214,49.91,0.8,-1.1,12625,0.75,4675,0.8,2024-07-29 12:39:20
111,0,0,0.0,0.0,0.0,1025,2860.4,250,2982.65,21950,5910,-5973,19279,49.69,0.75,-1.2,400,0.7,2675,0.8,2024-07-29 12:39:20
463,1,3,124.37,3062.15,162.15,225,2832.65,50,2882.75,22000,98147,-21543,102864,48.58,0.8,-0.95,5825,0.75,9425,0.8,2024-07-29 12:39:20
192,0,0,0.0,0.0,0.0,1025,2763.05,1025,3510.65,22050,671,24,3260,48.05,0.85,-1.0,950,0.8,375,0.9,2024-07-29 12:39:20
25,0,0,0.0,0.0,0.0,1025,2712.85,250,2834.9,22100,4521,-1312,10603,46.95,0.85,-0.95,975,0.85,425,0.9,2024-07-29 12:39:20
1,0,0,0.0,0.0,0.0,1025,2663.9,250,2786.9,22150,3087,433,6685,46.14,0.75,-1.1,2925,0.7,2775,0.8,2024-07-29 12:39:20
5,0,0,0.0,0.0,0.0,1025,2611.5,250,2738.4,22200,3000,-997,9669,45.33,0.75,-1.05,1625,0.75,5500,0.8,2024-07-29 12:39:20
0,0,0,0.0,0.0,0.0,1025,2562.7,250,2684.05,22250,824,-25,2428,44.51,0.8,-1.0,1525,0.75,325,0.9,2024-07-29 12:39:20
6,0,0,0.0,0.0,0.0,1025,2507.5,250,2622.15,22300,3317,-1546,5570,43.7,0.75,-1.15,1675,0.75,1175,0.85,2024-07-29 12:39:20
0,0,0,0.0,0.0,0.0,1025,2466.45,250,2585.15,22350,531,-173,2353,43.15,0.85,-1.1,225,0.85,775,0.9,2024-07-29 12:39:20
2,0,0,0.0,0.0,0.0,1025,2414.8,250,2536.9,22400,6066,-1439,13718,42.08,0.75,-1.15,6175,0.75,3850,0.8,2024-07-29 12:39:20
0,0,0,0.0,0.0,0.0,1025,2363.55,250,2478.25,22450,1181,-75,2600,41.27,0.9,-1.1,2175,0.8,925,0.9,2024-07-29 12:39:20
